molecule_chembl_id,canonical_smiles,pActivity,n_measurements,targets,assay_types,bioactivity_class
CHEMBL1230912,CC(C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)N[C@@H](Cc1ccccc1)C(=O)O)C(=O)N[C@H](C=O)CCCNC(=N)N,8.522878745280337,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5571082,COC(=O)N[C@H](C(=O)N1CC2(CCCCC2)C[C@H]1C(=O)N[C@@H](CCC(C)(F)F)C(=O)C(=O)NCc1ccccc1)C(C)(C)C,7.958607314841775,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5595285,Cc1ccc(N2CCNCC2)cc1C(=O)N[C@H](C)c1cc(-c2cnn(C)c2)cc(-c2cc(Cl)cnc2N)c1,8.397940008672037,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5180774,NC(=O)CCN(NC(=O)[C@H](CC1CCCCC1)NC(=O)OCc1ccccc1)C(=O)[C@@H](F)Cl,7.275724130399211,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5188502,O=C(NCc1cccs1)[C@@H]1CN(C(=O)c2cncc3ccccc23)CCN1c1ccc(Cl)c(Cl)c1,9.356547323513812,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5563980,O=C[C@H](CC1CCNC1=O)NC(=O)[C@H](Cc1cccc(F)c1)NC(=O)c1cc2ccccc2[nH]1,7.3979400086720375,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5206924,CC(C)(C)C[C@H](NC(=O)[C@@H](NC(=O)NC(C)(C)C)C(C)(C)C)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,7.769551078621726,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5412571,CC(C)C[C@H](NC(=O)c1cc2c(F)cccc2[nH]1)C(=O)NN(C[C@@H]1CCNC1=O)C(=O)C(F)Cl,8.522878745280337,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5426124,O=c1c2c(O)c(O)c(O)cc2nc(-c2ccccc2)n1-c1ccccc1,7.080921907623926,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5562584,CN(C(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1)N(C#N)Cc1c(F)cc(Br)cc1F,7.0915149811213505,1,CHEMBL4523582,IC50,Highly Active
CHEMBL6041864,COc1cccc2[nH]c(C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C#N)C[C@@H]3CCNC3=O)c(F)c12,7.275724130399211,1,CHEMBL4523582,Ki,Highly Active
CHEMBL5568382,CN1C(=O)[C@H](Cc2ccccc2)N(C(=O)COc2ccc(Cl)cc2Cl)CCCOc2c(Cl)cccc2CN1C#N,7.4960408046772,2,CHEMBL4523582,IC50;Ki,Highly Active
CHEMBL5203726,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)c1cc2ccccc2[nH]1)C(C)C)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,7.2839966563652006,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5411560,CCN(C[C@H]1O[C@@H](n2cnc3c(NC)ncnc32)[C@H](O)[C@@H]1O)S(=O)(=O)c1ccc(OC)c(C#N)c1,7.247058883703902,2,CHEMBL5118;CHEMBL4523582,IC50,Highly Active
CHEMBL5574928,CC(C)c1cccc2[nH]c(C(=O)N3C[C@H]4[C@@H]([C@H]3C(=O)N[C@H](C=O)C[C@@H]3CCNC3=O)C4(C)C)cc12,7.698970004336019,1,CHEMBL4523582,IC50,Highly Active
CHEMBL6004612,CC(C)(C)C[C@H](NC(=O)c1cc2cccc(C(F)(F)F)c2[nH]1)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,7.2839966563652006,1,CHEMBL4523582,Ki,Highly Active
CHEMBL497141,O=C(On1nnc2ccccc21)c1ccc2[nH]ccc2c1,8.1249387366083,4,CHEMBL3927;CHEMBL5118;CHEMBL4523582,Ki;IC50,Highly Active
CHEMBL5766601,Cc1ccc(CC(=O)N[C@H](C(=O)N2C[C@H](C(F)(F)F)C[C@H]2C(=O)N[C@H](C#N)C[C@@H]2CCNC2=O)C(C)(C)C)cc1,8.397940008672037,1,CHEMBL4523582,Ki,Highly Active
CHEMBL222735,COc1cccc(C(=O)Oc2cncc(Cl)c2)c1,7.379201858922964,2,CHEMBL3927;CHEMBL4523582,IC50,Highly Active
CHEMBL6050835,COc1ccc(C(F)(F)F)c2[nH]c(C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C#N)C[C@@H]3CCNC3=O)cc12,7.638272163982407,1,CHEMBL4523582,Ki,Highly Active
CHEMBL5573467,CC(C)(C)C[C@H](NC(=O)N1CC[C@@H]1c1ccccc1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,7.552841968657781,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5571280,CC(C)c1ccc(Cl)c2[nH]c(C(=O)N3C[C@H]4[C@@H]([C@H]3C(=O)N[C@H](C=O)C[C@@H]3CCNC3=O)C4(C)C)cc12,7.394694953858891,1,CHEMBL4523582,IC50,Highly Active
CHEMBL222893,O=C(Oc1cncc(Cl)c1)c1cc2ccccc2s1,7.022276394711152,1,CHEMBL3927,IC50,Highly Active
CHEMBL5406059,Cc1cc(-n2c(CC(C)C)nc3cc(O)c(O)c(O)c3c2=O)ccc1F,7,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5565166,C[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O)C2(C)C)c1ccccc1,7.187086643357144,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5532217,O=C[C@@H](C[C@H]1CCNC1=O)NC(=O)[C@H]1[C@@H]2CCC[C@@H]2CN1C(=O)OCc1ccccc1,7.292429823902063,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5887337,CC1(C)[C@@H]2[C@@H](C(=O)N[C@H](C#N)C[C@@H]3CCNC3=O)N(C(=O)[C@@H](CC3CCC3)NC(=O)C(F)(F)F)C[C@@H]21,8.154901959985743,1,CHEMBL4523582,Ki,Highly Active
CHEMBL5561728,CN(C(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)c1cccs1)C1CCCCC1)N(C#N)Cc1ccc(Cl)cc1,7.815392071294928,2,CHEMBL4523582,IC50;Ki,Highly Active
CHEMBL5398789,CC(C)(C)NC(=O)C(=O)N1C[C@@H]2CCC[C@@H]2[C@H]1C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)COC(F)(F)F,7.540607512240769,1,CHEMBL4523582,IC50,Highly Active
CHEMBL449782,COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3c(cc4c(c3Oc3cc5c(cc3OC)CCN(C)[C@@H]5C2)OCO4)CCN1C,7,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5200024,Cn1cc2cc(Nc3nc(=O)n(-c4cncc5c4COC5)c(=O)n3Cc3cc(Cl)c(F)cc3F)c(Cl)cc2n1,7.920818753952375,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5922365,COc1ccc(C(F)(F)F)c2[nH]c(C(=O)N[C@@H](CC(C)(C)C)C(=O)N[C@H](C#N)C[C@@H]3CCNC3=O)cc12,7.638272163982407,1,CHEMBL4523582,Ki,Highly Active
CHEMBL5567063,CC1(C)[C@@H]2[C@@H](C(=O)N[C@H](C=O)C[C@@H]3CCNC3=O)N(C(=O)CC3CCCCC3)C[C@@H]21,7.6020599913279625,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5173143,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)NN(CC1CCCNC1=O)C(=O)CCl,8.301029995663981,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5276490,CC1(C)[C@@H]2[C@@H](C(=O)N[C@H](C=O)C[C@@H]3CCNC3=O)N(C(=O)COc3ccc(Cl)cc3)C[C@@H]21,7.883501944803923,2,CHEMBL4523582,IC50,Highly Active
CHEMBL1779118,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(P(=O)(O)Cc6ccccc6)C[C@H]5CCCCCCC[C@H](NC(=O)OC5CCCC5)C(=O)N4C3)cc(-c3csc(NC(C)C)n3)nc2c1,8.221848749616356,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5399537,O=c1[nH]cccc1-c1cn(-c2cc(Cl)cc(OCc3nccn3C(F)F)c2)c(=O)n(-c2cccnc2)c1=O,7.886056647693163,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5558496,CN1C(=O)[C@H](Cc2ccccc2)N(C(=O)COc2ccc(Cl)cc2Cl)CCCCCOc2ccc(F)cc2CN1C#N,7.318758762624412,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5565858,CC1(C)[C@@H]2[C@@H](C(=O)N[C@H](C=O)C[C@@H]3CCNC3=O)N(C(=O)C3(c4ccccc4)CCCC3)C[C@@H]21,7.5713337517843655,2,CHEMBL3927;CHEMBL4523582,IC50,Highly Active
CHEMBL5290840,O=C(c1cccc(Cn2[se]c3ccccc3c2=O)c1)N1CCOCC1,7.962180904926726,2,CHEMBL4523582,IC50,Highly Active
CHEMBL5592467,COC(=O)N[C@H](C(=O)N1C[C@H](C(F)(F)F)C[C@H]1C(=O)N[C@H](C#N)C[C@@H]1CCCNC1=O)C(C)(C)C,9.769551078621726,1,CHEMBL4523582,Ki,Highly Active
CHEMBL5266964,CC(C)(C)[C@H](NS(=O)(=O)C1CC1)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O)C2(C)C,7.641494088509765,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5517978,C[C@H](NC(=O)[C@@H](c1cccnc1)N(C(=O)CCl)c1ccc(-c2ccccc2)cc1)c1ccccc1,7.301029995663981,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5562367,CC(C)C[C@H](NC(=O)[C@H](Cc1ccc(F)cc1)NC(=O)OCc1ccccc1)C(=O)NC(C=O)Cc1ccccc1F,8.500038134403809,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5437518,O=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1CC2(CC2)CN1C(=O)COc1ccc(Cl)cc1Cl,7.4089353929735005,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5413359,COc1ccc(S(=O)(=O)N(C)C[C@H]2O[C@@H](n3cc(C#Cc4cnc5ccccc5c4)c4c(N)ncnc43)[C@H](O)[C@@H]2O)cc1[N+](=O)[O-],8.886056647693163,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5416435,CC(C)C[C@H](NC(=O)C(=O)NCC(F)(F)F)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)COC(F)(F)F,7.462180904926726,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5555378,COC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@@H](CCC(C)(F)F)C(=O)C(=O)NC1CC1)C21CCOCC1)C(C)(C)C,7.721246399047171,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5542364,CN(C(=O)[C@H](Cc1ccccc1)NC(=O)c1cc2cc(Cl)ccc2[nH]1)N(C#N)Cc1ccc(Cl)cc1,7.113509274827518,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5565573,CNC(=O)N[C@H](C(=O)N1CC2(CCCCC2)C[C@H]1C(=O)N[C@@H](CCC(C)(F)F)C(=O)C(=O)NC1CC1)C(C)(C)C,7.086186147616283,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5566531,CN(C(=O)[C@H](Cc1ccccc1Cl)NC(=O)[C@@H](NC(=O)c1cccs1)C(C)(C)C)N(C#N)Cc1cccc(Cl)c1F,7.585026652029182,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5205478,CC(C)C[C@H](NC(=O)c1cc2ccccc2[nH]1)C(=O)NN(C[C@H]1CCNC1=O)C(=O)CCl,8.522878745280337,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5555909,O=c1[nH]cc(-c2cc(-c3cc(Cl)cc(OCCc4ccccc4)c3)c(=O)n(-c3cccnc3)c2)c(=O)[nH]1,7.431798275933005,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5401656,COc1ccc(S(=O)(=O)N(C)C[C@H]2O[C@@H](n3cc(C#Cc4ccccc4)c4c(N)ncnc43)[C@H](O)[C@@H]2O)cc1C#N,9.008864383480216,2,CHEMBL5118;CHEMBL4523582,IC50,Highly Active
CHEMBL5196584,Cc1cncc(-n2c(=O)nc(Nc3cc4cn(C)nc4cc3Cl)n(Cc3cc(F)c(F)cc3F)c2=O)c1,8.045757490560675,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5399799,O=C[C@H](C[C@@H]1CCNC1=O)NC(=O)C1CC2(CCCC2)CN1C(=O)OCc1ccccc1,7.657577319177793,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5596141,O=C(Oc1cncc(Br)c1)c1ccc(Cl)cc1Cl,7.073143291050307,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5747310,COc1c(O)ccc2[nH]c(C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C#N)C[C@@H]3CCNC3=O)cc12,7.130768280269024,1,CHEMBL4523582,Ki,Highly Active
CHEMBL5571293,CC(C)(C)C[C@H](NC(=O)[C@@H]1CC[C@@H]1c1ccccc1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,7.4089353929735005,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5561093,O=c1[nH]cc(-c2cc(-c3cc(Cl)cc(COc4cccc(F)c4)c3)c(=O)n(-c3cccnc3)c2)c(=O)[nH]1,7.431798275933005,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5426970,CC(C)C[C@H](NC(=O)OCC(C)(C)Sc1ccccc1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,7.154901959985743,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5194350,CCn1cc2cc(Nc3nc(=O)n(Cc4ncn(C)n4)c(=O)n3Cc3cc(F)c(F)cc3F)c(Cl)cc2n1,7.853871964321762,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5189578,CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc1ccco1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,8.2839966563652,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5397947,COC(=O)N[C@H](C(=O)N1CCC2(CC2)C[C@H]1C(=O)N[C@@H](CCC(C)(F)F)C(=O)C(N)=O)C(C)(C)C,8.130768280269024,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5632173,O=C(CCc1ccccc1)N[C@H](Cc1ccccc1)C(=O)C(=O)NCc1ccccn1,7.06198090252379,1,CHEMBL4523582,IC50,Highly Active
CHEMBL4796938,O=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC1CCCCC1)NC(=O)c1cc2ccccc2[nH]1,7.275724130399211,19,CHEMBL4523582,IC50;Ki,Highly Active
CHEMBL5632372,CC(C)[C@@H](NC(=O)C1CCC(F)(F)CC1)C(=O)N[C@H](Cc1ccccc1)C(=O)C(=O)NCc1ccccn1,7.5718652059712115,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5573206,CC1(C)C[C@@H](C(=O)N[C@H](C=O)C[C@@H]2CCNC2=O)N(C(=O)c2cc3ccccc3[nH]2)C1,7.585026652029182,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5597963,COc1c(Cl)ccc(C(=O)Oc2cncc(Cl)c2)c1F,7.150580586203101,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5612841,CSc1nc2ccccc2n1C(=O)c1ccc(C)c(F)c1,7.0528696677765055,2,CHEMBL4523582,IC50,Highly Active
CHEMBL5590316,Cc1ccc(N2CCN(C)CC2)cc1C(=O)N[C@H](C)c1cc(-c2cnn(C)c2)cc(-c2cccs2)c1,8.397940008672037,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5427572,CC(C)C[C@H](NC(=O)C(=O)Nc1ccccc1F)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)COc1c(F)c(F)cc(F)c1F,7.8297382846050425,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5562781,CC(C)(C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O)C2(C)C)c1ccccc1,7.638272163982407,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5579768,COC(=O)N[C@H](C(=O)N1CC2(CCCCC2)C[C@H]1C(=O)N[C@@H](CCC(C)(F)F)C(=O)C(=O)NC1CC1)C(C)(C)C,7.958607314841775,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5204033,CC(C)(C)C[C@H](NC(=O)C(C)(C)NC(=O)OCc1ccccc1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,7.309803919971486,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5281998,C[C@H](NC[C@@H](c1cccnc1)N(C(=O)C(Br)(Br)Br)c1ccc(-c2ccccc2)cc1)c1ccccc1,7.096910013008056,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5571608,O=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1C[C@@H](C2CCCCC2)CN1C(=O)c1cc2ccccc2[nH]1,7.585026652029182,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5196343,C#CC(=O)NNC(=O)CCc1ccccc1C(=O)N[C@H](C)c1cccc2ccccc12,7.008773924307505,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5594068,CC(C)(C)C(=O)N[C@H](C(=O)N1CC2(C[C@H]1C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O)SCCS2)C(C)(C)C,7.657577319177793,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5196043,CC(C)(C)NC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O)C2(C)C)C(C)(C)C,8.031517051446064,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5568045,O=C(N[C@H]1CCC[C@H]1Nc1c(C(=O)N2CCOCC2)cc(Br)cc1[N+](=O)[O-])c1cc(=O)[nH]c2ccccc12,7.679853713888946,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5178875,C=C(C)C[C@H](NC(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,7.958607314841775,1,CHEMBL4523582,IC50,Highly Active
CHEMBL6011492,Cc1cc(Cl)cc2[nH]c(C(=O)N[C@@H](CC(C)(C)C)C(=O)N[C@H](C#N)C[C@@H]3CCNC3=O)cc12,7.040958607678906,1,CHEMBL4523582,Ki,Highly Active
CHEMBL5598483,O=C(Oc1cncc(Br)c1)c1ccccc1Cl,7.406713932979542,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5416788,CC(C)(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=S)N[C@@H](C[C@@H]1CCNC1=O)C(=O)c1nc3c(F)cccc3s1)C2(C)C,7.055517327849832,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5428134,O=c1[nH]cccc1-c1cn(-c2cc(Cl)cc(OCc3ccccc3Cl)c2)c(=O)n(-c2cccnc2)c1=O,8.045757490560675,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5570662,C[C@@H](OC(C)(C)C)[C@H](NC(=O)OCc1cccc(OCCCCCCOc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3=O)c1)C(=O)N[C@@H](CC1CCCCC1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,7.3872161432802645,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5596420,COc1cccc(C(=O)Oc2cncc(Br)c2)c1OC,7.106793246940152,1,CHEMBL4523582,IC50,Highly Active
CHEMBL165728,CNC(=O)c1ccc(N)cc1,7.468521082957745,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5180494,O=C(NCc1ccco1)[C@H]1CN(C(=O)c2cc(=O)[nH]c(=O)[nH]2)CCN1c1ccc(Cl)c(Cl)c1,8.525783735923746,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5088846,COC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O)C2(C)C)C(C)(C)C,8.975390988664909,2,CHEMBL4523582,Ki,Highly Active
CHEMBL5633409,O=C(CC1CCC(F)(F)CC1)NCC(=O)N[C@H](Cc1ccccc1)C(=O)C(=O)NCc1ccccn1,7.823908740944319,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5185732,Cn1cnc(Cn2c(=O)nc(NC3=CC4CCOC4C=C3Cl)n(Cc3cc(F)c(F)c(F)c3)c2=O)n1,7.823908740944319,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5561307,COc1ccc2[nH]c(=O)cc(C(=O)N[C@H]3CCCC[C@H]3Nc3c(C(=O)N4CCOCC4)cc(C4CC4)cc3[N+](=O)[O-])c2c1,7.97469413473523,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5559134,CN(C(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)c1cccs1)C(C)(C)C)N(C#N)Cc1cccc(Cl)c1F,7.823908740944319,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5597773,O=C(Oc1cncc(Cl)c1)c1cc(F)cc(F)c1,7.416801226031377,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5570210,CC(C)c1ccc(F)c2[nH]c(C(=O)N3C[C@H]4[C@@H]([C@H]3C(=O)N[C@H](C=O)C[C@@H]3CCNC3=O)C4(C)C)cc12,7.590228032229065,2,CHEMBL3927;CHEMBL4523582,IC50,Highly Active
CHEMBL5597101,O=C(Oc1cncc(Cl)c1)c1ccc(Br)cc1F,7.45717457304082,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5192777,Cn1cnc(Cn2c(=O)nc(Nc3cc4cn(C)nc4cc3Cl)n(Cc3cc(F)c(F)c(F)c3F)c2=O)n1,8,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5267952,O=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)COc1ccc(Cl)c(Cl)c1,7.522878745280337,3,CHEMBL4523582,IC50,Highly Active
CHEMBL5435017,CN1CCN(c2ccc(N)cc2F)CC1,7.2076083105017466,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5397476,CC(C)C[C@@H](O)C(=O)N1C[C@H](C(F)(F)F)C[C@H]1C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)COC(F)(F)F,7.657577319177793,1,CHEMBL4523582,IC50,Highly Active
CHEMBL2435605,CC(C)C[C@H](NC(=O)c1nc2ccccc2[nH]1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)c1nc2ccccc2s1,7.657577319177793,1,CHEMBL3927,Ki,Highly Active
CHEMBL5633317,O=C(NCc1ccccn1)C(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H]1CC(F)(F)CN1C(=O)CC1CCC(F)(F)CC1,7.455931955649724,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5557407,CN1C(=O)[C@H](Cc2ccccc2)N(C(=O)COc2ccc(Cl)cc2Cl)CCCCOc2ccc(F)cc2CN1C#N,7.376750709602099,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5411753,CC(C)C[C@H](NC(=O)[C@H]1CCCO1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)COC(F)(F)F,7.221125527997261,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5170425,COc1cc(Cl)cc2[nH]c(C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C#N)C[C@@H]3CCCNC3=O)cc12,8.040958607678906,3,CHEMBL4523582,IC50,Highly Active
CHEMBL5208639,COc1cc(Cl)cc2[nH]c(C(=O)N[C@@H](CC(C)(C)C)C(=O)N[C@H](C#N)C[C@@H]3CCCNC3=O)cc12,7.853871964321762,1,CHEMBL4523582,IC50,Highly Active
CHEMBL337173,O=C1C(Cl)=C(NCCN2CCOCC2)C(=O)c2ncccc21,7.113509274827518,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5572795,CCc1cccc2[nH]c(C(=O)N3C[C@H]4[C@@H]([C@H]3C(=O)N[C@H](C=O)C[C@@H]3CCNC3=O)C4(C)C)cc12,7.853871964321762,1,CHEMBL4523582,IC50,Highly Active
CHEMBL2435610,COc1ccc2[nH]c(C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]3CCNC3=O)C(=O)c3nc4ccccc4s3)cc2c1,7.173925197299173,1,CHEMBL3927,Ki,Highly Active
CHEMBL5421881,CC(C)(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)NN(C[C@@H]1CCNC1=O)C(=O)CCl)C2(C)C,8.221848749616356,1,CHEMBL4523582,IC50,Highly Active
CHEMBL12722,NCc1cccc(F)c1,7.1487416512809245,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5632329,COC[C@@H](NC(=O)C1CCC(F)(F)CC1)C(=O)N[C@H](Cc1ccccc1)C(=O)C(=O)NCc1ccccn1,7.769551078621726,1,CHEMBL4523582,IC50,Highly Active
CHEMBL451434,O=C(Oc1cncc(Cl)c1)c1cccc(Cl)c1,7.258848401148215,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5195086,COc1cccc2[nH]c(C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]3CCCNC3=O)C(=O)COC(=O)c3c(C)nn(C)c3C)cc12,7.14569395819892,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5198073,COc1cccc2[nH]c(C(=O)N[C@@H](CC(C)C)C(=O)NN(C[C@@H]3CCNC3=O)C(=O)[C@H](F)Cl)cc12,8.022276394711152,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5403964,CC(C)(C)NC(=O)C(=O)[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)C(F)(F)F)C1CCCCC1,7.468521082957745,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5183770,CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,7.823908740944319,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5206120,COc1cccc2[nH]c(C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]3CCCNC3=O)C(=O)COC(=O)C3(C)OCCCO3)cc12,7.903089986991944,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5566750,C=CC(=O)N(CCC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)OCc1ccccc1)[C@@H](C)OC(C)(C)C,7.468521082957745,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5957059,CC1(C)[C@@H]2[C@@H](C(=O)N[C@H](C#N)C[C@@H]3CCNC3=O)N(C(=O)C(CCC(F)(F)F)NC(=O)C(F)(F)F)C[C@@H]21,7.7447274948966935,1,CHEMBL4523582,Ki,Highly Active
CHEMBL5276875,CC1(C)[C@@H]2[C@@H](C(=O)N[C@H](C=O)C[C@@H]3CCNC3=O)N(C(=O)OCc3ccccc3)C[C@@H]21,7.434833115752497,2,CHEMBL4523582,IC50,Highly Active
CHEMBL5633635,O=C(NCc1ccccn1)C(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H]1COCCN1C(=O)CC1CCC(F)(F)CC1,7.962573502059376,1,CHEMBL4523582,IC50,Highly Active
